개방서비스명,상세영업상태명,도로명전체주소,도로명우편번호,사업장명,좌표정보x,좌표정보y
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 97-43, 피1블럭 (운서동)",22379,(주)원더스지엘에스,153842.8462,442268.6225
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 97-43, 202호 (운서동)",22379,㈜케이제이디로지스틱스코리아,153842.8462,442268.6225
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 97-43, 2층 211호 (운서동)",22379,(주)웰로지스,153842.8462,442268.6225
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 87, 402호 (운서동)",22379,(주)세아물류,153862.6076,442106.6948
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 87, 사업지원센타 202호 (운서동)",22379,주식회사 도원로지스틱스,153862.6076,442106.6948
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 171, 에이엠비에프4-1 2호(운서동)",22379,(주)피엔엘,153897.3885,442526.6842
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-114, 인천국제공항자유무역지역 디동 209호 (운서동)",22379,(주)길로직스,154030.4149,441789.4199
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-114, 비동 205호 (운서동,인천국제물류센터)",,(주)한국파워물류,154030.4149,441789.4199
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-114, 인천국제물류센터 비1블럭디동 203-1호 (운서동)",22379,주식회사 글로윈코리아,154030.4149,441789.4199
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-114, 에이동 204호 (운서동,인천국제물류센터)",,㈜수리온,154030.4149,441789.4199
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-114, 디동 216호 (운서동,인천국제물류센터)",22379,(주)삼원팩,154030.4149,441789.4199
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-114, 비동 209호 (운서동,인천국제물류센터)",,(주)디에스월드로지스틱스,154030.4149,441789.4199
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-114, 인천국제공항자유무역지역 비라인동 203호(운서동)",22379,주식회사 이디아이로지스,154030.4149,441789.4199
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-114, 인천국제공항자유무역지역 디동 202호(운서동)",22379,(주)더블유엘코리아,154030.4149,441789.4199
국제물류주선업,운행,"인천광역시 중구 자유무역로107번길 25, 주2동창고 2동 (운서동)",22379,주식회사 현경로지스,154081.5168,442716.6356
국제물류주선업,운행,"인천광역시 중구 자유무역로107번길 25, 주2동창고 2동 (운서동)",22379,주식회사 현경로지스,154081.5168,442716.6356
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-11, 비동 102호 (운서동)",22379,㈜지오스,154100.0159,442104.9425
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-11, 비동 223호 (운서동)",22379,걸리버물류 주식회사,154100.0159,442104.9425
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-11, 비동 222호(운서동)",22379,(주) 플라이카고로지스틱스,154100.0159,442104.9425
국제물류주선업,운행,"인천광역시 중구 공항동로296번길 98-11, 비동 140호(운서동)",22379,(주)리온로직스,154100.0159,442104.9425
국제물류주선업,운행,"인천광역시 중구 자유무역로 25, 씨6블럭서관 402호(운서동)",22379,(주)세인티앤물류,154191.0282,442182.5942
국제물류주선업,운행,"인천광역시 중구 자유무역로 95, 305호 (운서동)",22379,㈜엠젠로지스,154196.9184,442759.3841
국제물류주선업,운행,인천광역시 중구 자유무역로 95 (운서동),22379,(주)씨아이씨로지스틱,154196.9184,442759.3841
국제물류주선업,운행,"인천광역시 중구 신도시남로141번길 13-5, 영종도명품관 5층 515호 (운서동)",22371,(주)로지스에스아이,154742.9024,443593.7894
국제물류주선업,운행,"인천광역시 중구 영종대로 94, 두림타워 4층 401호(운서동)",22371,스피드마크트랜스포테이션코리아(주),154793.1198,443755.5553
국제물류주선업,운행,"인천광역시 중구 영종대로 94, 두림타워 1004호 (운서동)",22371,(주)아이씨에스글로벌,154793.1198,443755.5553
국제물류주선업,운행,"인천광역시 중구 영종대로 100, 신성하우스빌 1005호(운서동)",22371,(주)모아로직스,154836.3821,443753.9407
국제물류주선업,운행,인천광역시 강화군 중앙로 93,,(주)위드트랜스,154866.7712,470575.1345
국제물류주선업,운행,"인천광역시 중구 백년로10번길 15, 2층 (운서동)",22363,(주)한빛물류,154895.8821,444433.8196
국제물류주선업,운행,"인천광역시 중구 흰바위로59번길 8, 206호 (운서동)",22371,(주)케이비공항물류,155043.2122,443462.9417
국제물류주선업,운행,"인천광역시 중구 흰바위로59번길 8, 220호(운서동)",22371,(주)지비티에스,155043.2122,443462.9417
국제물류주선업,운행,"인천광역시 중구 영종대로 124, 한정빌딩 804호 (운서동)",22371,세륜물류,155104.0094,443737.6045
국제물류주선업,운행,"인천광역시 중구 영종대로162번길 37, 메이폴오피스텔 210호 (운서동)",22376,㈜에스더블유글로벌,155269.9664,443281.5934
국제물류주선업,운행,"인천광역시 중구 영종대로162번길 20, 305호 (운서동)",22376,(주)더우글로벌로지스,155310.9032,443484.8992
국제물류주선업,운행,"인천광역시 중구 영종대로162번길 20, 305호 (운서동)",22376,제이에스씨글로벌 주식회사,155310.9032,443484.8992
국제물류주선업,운행,"인천광역시 중구 영종대로 192, 더예스오션 302,303호 (운서동)",22376,(주)피엔디서비스,155677.6129,443418.0151
국제물류주선업,운행,"인천광역시 중구 화랑목로 66-7, 101호 (운서동)",22361,(주)성원글로벌카고,155700.7693,444074.8963
국제물류주선업,운행,"인천광역시 중구 화랑목로100번길 23, 2층 (운서동)",22361,유프레이트코리아㈜,155867.8033,444025.922
국제물류주선업,운행,전라남도 함평군 함평읍 함장로 1202-22,57146,(주) 에이스물류,156749.3945,173288.6077
국제물류주선업,운행,"제주특별자치도 제주시 고마로 31, 201호(일도이동)",63252,한라에스씨엠(주),157081.2447,1749.901479
국제물류주선업,운행,인천광역시 중구 백운로 422-1 (운북동),22356,(주)에어비즈니스디지,157160.639,445622.6895
국제물류주선업,운행,인천광역시 중구 백운로414번길 22(운북동),22356,21세기해운항공(주),157372.1126,445423.4693
국제물류주선업,운행,인천광역시 중구 백운로254번길 80-16(운북동),22357,(주)마크앤라운드,158496.8161,445224.0384
국제물류주선업,운행,"전북특별자치도 군산시 자유무역로 273, 지씨에스주식회사 0동 (오식도동)",54001,지씨에스(주),158998.7277,274377.4016
국제물류주선업,운행,"전북특별자치도 고창군 공음면 공음대산로 422, 소금공장 0동",56462,대동종합물류(주),159086.356,206505.0893
국제물류주선업,운행,전북특별자치도 군산시 자유무역로 83 (오식도동),54002,(주)금강로지스틱스,159116.215,272458.605
국제물류주선업,운행,제주특별자치도 제주시 화남로 43 (화북일동),63299,주식회사 제이비엘네트웍스,159403.7037,2068.877082
국제물류주선업,운행,"제주특별자치도 제주시 첨단로 213-65, 2층 206호 (영평동)",63309,주식회사 제니스에이엔티,160203.3446,-4800.011569
국제물류주선업,운행,전북특별자치도 군산시 서해로 400 (오식도동),54001,군산컨테이너터미널 주식회사,160278.0942,274936.6247
국제물류주선업,운행,"전북특별자치도 군산시 산단남북로 169, 한국산업단지공단전북지역본부 1층 (오식도동)",54001,지씨에스 주식회사,160294.4675,273495.8287
국제물류주선업,운행,"전북특별자치도 군산시 요죽3길 50, 수정빌 101호 (오식도동)",54005,성진로지스틱 주식회사,160390.38,273793.325
국제물류주선업,운행,"전북특별자치도 군산시 산단남북로 134-18, KB스틸㈜ 1호 (오식도동)",54002,다래인터내셔널 주식회사,160556.5314,273061.9701
국제물류주선업,운행,인천광역시 중구 영종순환로169번길 134 (중산동),22358,주식회사 서울지엘에스,160582.3233,445259.272
국제물류주선업,운행,"인천광역시 중구 하늘달빛로 88, 채운에비뉴 701호 (중산동)",22402,(주)천도로지스,160832.6483,442839.0652
국제물류주선업,운행,"전북특별자치도 군산시 산단동서로 138, 케이제이스틸㈜ 1동 1층 1호 (오식도동)",54002,유한회사 티지원,160911.9781,272391.4592
국제물류주선업,운행,"인천광역시 중구 하늘중앙로225번길 23, 1001호 (중산동)",22402,이다국제물류한국(주),161014.36,442862.8708
국제물류주선업,운행,"인천광역시 중구 하늘달빛로64번길 6-3, 스카이메디컬프라자 5층 502호(중산동)",22402,(주)보보스로지스,161058.9204,442707.9834
국제물류주선업,운행,"인천광역시 중구 하늘달빛로64번길 6-3, 스카이메디컬프라자 5층 504호(중산동)",22402,주식회사 허브웨이,161058.9204,442707.9834
국제물류주선업,운행,"인천광역시 중구 하늘중앙로 193, 조양타워 301호(중산동)",22397,(주)트리비즈지엘에스,161081.0785,443224.6483
국제물류주선업,운행,"인천광역시 중구 오작로20번길 9-9, 201호 (중산동)",22391,성은국제 주식회사,161175.5154,443887.3224
국제물류주선업,운행,"인천광역시 중구 두미포로 112, 113층 403호(중산동, e편한세상 영종국제도시 오션하임)",22394,주식회사 주피터쉬핑라인,161707.1585,443531.7022
국제물류주선업,운행,제주특별자치도 제주시 일주동로 408 (삼양이동),63316,주식회사 대흥,161721.9698,2828.557802
국제물류주선업,운행,전북특별자치도 군산시 자유로 117-18 (소룡동),54158,주식회사 티엠물류,162886.04,273501.1399
국제물류주선업,운행,"충청남도 당진시 석문면 대호만로 1221-31, 사조동아원주식회사",31703,주식회사 더원로지스틱스,162910.6069,387163.5622
국제물류주선업,운행,"충청남도 보령시 터미널길 8, 보령종합터미널 127호 (궁촌동)",33458,현강로지스틱 주식회사,163120.1735,315827.2192
국제물류주선업,운행,"충청남도 당진시 석문면 산단7로 126, 4층 421호",31702,호서로지스틱(주),163621.6984,388850.767
국제물류주선업,운행,충청남도 보령시 보령북로 17-1(동대동),33467,㈜제이에스엘로지스틱스,164270.031,316570.0028
국제물류주선업,운행,"인천광역시 서구 거첨로 295, 에스엠상선경인터미널 (오류동)",22849,에스엠상선경인터미널(주),164354.3482,451399.0471
국제물류주선업,운행,"인천광역시 중구 연안부두로91번길 5, 한중빌딩 305호 (항동7가)",22350,(주)제이웰로직스,164382.6793,438958.6796
국제물류주선업,운행,인천광역시 중구 축항대로118번길 162 (항동7가),22353,주식회사 신웅로지스틱스,164589.7409,438128.5841
국제물류주선업,운행,"인천광역시 중구 연안부두로53번길 4, 해강빌딩 205호 (항동7가)",22348,(주)동성국제물류,164611.1271,439140.4976
국제물류주선업,운행,"인천광역시 중구 연안부두로 51, 305호 (항동7가,대풍빌딩)",,㈜에이치제이로지스틱,164622.3392,439178.9359
국제물류주선업,운행,"인천광역시 서구 갑문3로 34, 스카이박스2 4층 (오류동)",22849,핀쥔익스프레스코리아(유),164704.4556,451600.3478
국제물류주선업,운행,인천광역시 중구 연안부두로33번길 10 (항동7가),,(주)중산로지스틱스,164808.6711,439228.8373
국제물류주선업,운행,"인천광역시 서구 갑문1로 20, 오토마트인천보관소 3층 (오류동)",22849,(주)아이씨비,164865.7897,451337.5478
국제물류주선업,운행,"인천광역시 중구 연안부두로33번길 16, 2층 111호 (항동7가,라이프비치상가)",22348,한중화물국제운송(주),164879.6578,439193.1141
국제물류주선업,운행,"인천광역시 중구 연안부두로33번길 16, 라이프비취상가 2층 117호 (항동7가)",22348,대인해운항공(주),164879.6578,439193.1141
국제물류주선업,운행,"인천광역시 중구 연안부두로33번길 16, 라이프비취상가 2동 302호 (항동7가)",22348,(주)중산티엘에스,164879.6578,439193.1141
국제물류주선업,운행,"인천광역시 중구 축항대로 78, 백운빌딩 404-2호 (항동7가)",22348,㈜지현,165068.5853,439457.8572
국제물류주선업,운행,"인천광역시 중구 축항대로 78, 3층 303-2호 (항동7가)",22348,(주)청우로지스,165068.5853,439457.8572
국제물류주선업,운행,인천광역시 서구 도담로 8(오류동),22666,(주)허싱카고코리아,165133.35,454805.295
국제물류주선업,운행,"인천광역시 서구 갑문로 20, 2층 (오류동)",22849,디지카고 주식회사,165184.8036,451403.5766
국제물류주선업,운행,"인천광역시 서구 마중로 115, .호 (오류동,검단일반산업단지11블럭7롯트)",,태림종합물류(주),165217.4804,454932.4728
국제물류주선업,운행,"인천광역시 중구 축항대로 106, 5층 (항동7가,화인통상)",,(주)휴먼물류,165299.9973,439302.1204
국제물류주선업,운행,인천광역시 중구 축항대로117번길 9 (항동7가),,(주)인천로지스틱스,165420.0876,439408.5995
국제물류주선업,운행,"전라남도 나주시 문평면 다시로 30-8, 디푸드주식회사 1동",58286,주식회사 아주라인,165580.8735,169450.6138
국제물류주선업,운행,인천광역시 서구 마중로 177 (오류동),22664,(주)이성홀딩스,165657.2347,455394.7425
국제물류주선업,운행,"인천광역시 서구 보듬2로 19, (주)에이엠아이코퍼레이션 1동(오류동)",22664,(주)코리아디지마스터,165689.7575,455065.2289
국제물류주선업,운행,"인천광역시 연수구 인천신항대로 920, (주)인천크로스독 (송도동)",21992,㈜모스트,165793.74,427803.3547
국제물류주선업,운행,인천광역시 중구 축항대로166번길 57 (항동7가),22337,(주)청해로지스틱,165827.9282,438571.3302
국제물류주선업,운행,인천광역시 중구 서해대로293번길 117 (항동7가),22336,주식회사 인엑스엘앤티,165829.5491,439509.956
국제물류주선업,운행,인천광역시 중구 축항대로 161 (항동7가),,그린종합물류㈜,165846.9736,439175.375
국제물류주선업,운행,"인천광역시 동구 보세로 74, a동 2호 (만석동)",22500,(주)엘투비,165870.8112,442840.3219
국제물류주선업,운행,"인천광역시 중구 월미로50번길 8-2, 2층 (북성동1가)",22300,(주)호현종합물류,165897.8728,441843.9904
국제물류주선업,운행,"인천광역시 서구 보듬로 158, 블루텍 10층 공존1029호 (오류동)",22664,제이앤에프종합물류㈜,165916.9844,454908.6775
국제물류주선업,운행,"인천광역시 중구 축항대로 173, 2층 (항동7가,남항주유소)",22335,주식회사 서해산업,165948.2833,439089.045
국제물류주선업,운행,인천광역시 중구 서해대로93번길 14-11(항동7가),22342,주식회사 더큐,165959.2485,437489.3266
국제물류주선업,운행,인천광역시 중구 내항로 67 (항동7가),22345,인천내항부두운영 주식회사,165968.1229,439631.0009
국제물류주선업,운행,"인천광역시 중구 서해대로93번길 14-13, 305호 (항동7가)",22342,(주)지케이로지스틱스,165973.7384,437481.8097
국제물류주선업,운행,인천광역시 중구 서해대로93번길 14-13 (항동7가),22342,(주)선두물류,165973.7384,437481.8097
국제물류주선업,운행,"인천광역시 중구 서해대로93번길 14-13, 305호 (항동7가)",22342,(주)새닢,165973.7384,437481.8097
국제물류주선업,운행,"인천광역시 서구 정서진2로 32, (주)지영산업 (오류동)",22850,(주)에이코닉글로벌,165989.3406,450564.7779
국제물류주선업,운행,"인천광역시 서구 정서진2로 32, (주)지영산업 (오류동)",22850,(주)중해천공공해외창,165989.3406,450564.7779
국제물류주선업,운행,"인천광역시 중구 서해대로30번길 13, 유니온로직스센터 2층 (신흥동3가)",22343,(주)우련티엘에스,166011.2572,436815.9927
국제물류주선업,운행,인천광역시 중구 축항대로212번길 36 (항동7가),,와이엘물류(주),166052.0503,438524.4565
국제물류주선업,운행,인천광역시 중구 북성포길 46 (북성동1가),22300,(주)에이치알종합물류,166096.4352,442377.0601
국제물류주선업,운행,인천광역시 중구 북성포길 46 (북성동1가),,(주)인경종합물류,166096.4352,442377.0601
국제물류주선업,운행,"인천광역시 중구 서해대로179번길 19, 2층 (항동7가)",22342,주식회사 브이에스물류,166098.5244,438209.7764
국제물류주선업,운행,"인천광역시 중구 축항대로290번길 164, 한중물류센터 2층(신흥동3가)",22343,성창종합물류㈜,166125.7676,437133.6182
국제물류주선업,운행,인천광역시 서구 정서진4로 25(오류동),22850,주식회사 이허브에스티,166129.9391,450574.6208
국제물류주선업,운행,인천광역시 중구 축항대로 202 (항동7가),,㈜스카이국제운송,166131.0812,438842.044
국제물류주선업,운행,"인천광역시 동구 보세로 51, 2층 (만석동)",22500,(주) 와이에이치로지스,166180.0905,442715.0103
국제물류주선업,운행,"인천광역시 동구 보세로 51, (주)대신코르보 만석동 (만석동)",22500,(주)인엑지티아이,166180.0905,442715.0103
국제물류주선업,운행,"인천광역시 중구 서해대로179번길 17, 1호(항동7가)",22342,"(주)맥스원로지스틱스 (MAXWIN Logistics Co., Ltd.)",166207.0582,438143.2955
국제물류주선업,운행,"인천광역시 중구 서해대로30번길 32, 인천남항컨테이너물류기지 (신흥동3가)",22343,선광종합물류(주),166215.9342,436635.0415
국제물류주선업,운행,"인천광역시 중구 서해대로30번길 32, 인천남항컨테이너물류기지 1층 (신흥동3가)",22343,(주)진청국제물류,166215.9342,436635.0415
국제물류주선업,운행,"인천광역시 연수구 랜드마크로 68, 202동 3802층 (송도동, 랜드마크시티센트럴더샵)",22018,(주) 성진로지스틱스,166239.0078,434891.0077
국제물류주선업,운행,인천광역시 중구 축항대로212번길 13 (항동7가),,성진로지스틱㈜,166248.5034,438737.7036
국제물류주선업,운행,인천광역시 중구 축항대로212번길 17 (항동7가),,진아로지스틱스(주),166255.8369,438663.5149
국제물류주선업,운행,"인천광역시 중구 서해대로30번길 35, 인천항공동물류센터 3층 (신흥동3가)",22343,주식회사 카고뱅크,166272.8692,436823.3584
국제물류주선업,운행,"인천광역시 중구 서해대로30번길 35, 3층 304호 (신흥동3가)",22343,해드림로지스틱스(주),166272.8692,436823.3584
국제물류주선업,운행,"인천광역시 중구 서해대로30번길 35, 301호 (신흥동3가)",,㈜에스앤피물류,166272.8692,436823.3584
국제물류주선업,운행,"인천광역시 중구 서해대로30번길 35, 인천항공동물류센터 327호 (신흥동3가)",22343,㈜태선인터내셔널,166272.8692,436823.3584
국제물류주선업,운행,인천광역시 동구 보세로26번길 24-41 (만석동),22501,㈜아시아플러스인터내셔널,166276.0477,443183.3101
국제물류주선업,운행,인천광역시 중구 서해대로140번길 2 (신흥동3가),22341,알엠로지스틱㈜,166285.2104,437650.6995
국제물류주선업,운행,"인천광역시 중구 축항대로 220, 3층 301호 (항동7가)",22338,마이트앤메인 주식회사,166316.0586,438754.4964
국제물류주선업,운행,"인천광역시 중구 축항대로 220, 3층 302호 (항동7가)",22338,㈜비씨트랜스,166316.0586,438754.4964
국제물류주선업,운행,인천광역시 중구 축항대로211번길 37 (항동7가),,(주)선광,166327.0226,439255.2275
국제물류주선업,운행,인천광역시 중구 서해대로 175 (항동7가),22342,태원글로벌네트웍스㈜,166347.3184,438094.1697
국제물류주선업,운행,"인천광역시 중구 신포로15번길 77, 3층 302호 (해안동2가)",22314,(주)우일로지스틱스,166371.4128,441195.764
국제물류주선업,운행,인천광역시 중구 신포로15번길 73 (해안동2가),,(주)영화기업사,166382.5679,441195.2946
국제물류주선업,운행,"충청남도 홍성군 광천읍 홍남로 676, 2층",32293,주식회사 디에이트로지스,166403.7066,333619.0982
국제물류주선업,운행,"인천광역시 중구 내항로 150, 한진,한국지엠 (항동7가)",22345,주식회사 크리스코퍼레이션,166443.2758,439505.0547
국제물류주선업,운행,인천광역시 중구 축항대로296번길 172(신흥동3가),22343,(주)나이스몽골리아월드,166493.6724,436923.6367
국제물류주선업,운행,"인천광역시 중구 축항대로296번길 172, 2층 (신흥동3가,신대륙물류센터)",,(주)명성해운항공,166493.6724,436923.6367
국제물류주선업,운행,"인천광역시 중구 축항대로296번길 172, 1층 (신흥동3가)",22343,(주)에스에이치로지스,166493.6724,436923.6367
국제물류주선업,운행,"인천광역시 중구 축항대로296번길 172, 204동 에이호 (신흥동3가)",22343,(주)통다글로벌로지스틱스,166493.6724,436923.6367
국제물류주선업,운행,"인천광역시 중구 축항대로296번길 172, 203호 (신흥동3가,엔케이지물류센타)",22343,㈜지와이인터네셔날,166493.6724,436923.6367
국제물류주선업,운행,인천광역시 중구 축항대로296번길 172 (신흥동3가),22343,주식회사 엔앰더블유,166493.6724,436923.6367
국제물류주선업,운행,"인천광역시 중구 신포로15번길 46, 공성빌딩 602호 (중앙동3가)",22314,(주)신해국제물류,166516.3757,441141.2917
국제물류주선업,운행,"인천광역시 중구 서해대로271번길 35, 컨테이너 104동 (항동7가)",22335,(주)한통물류,166570.647,439104.3735
국제물류주선업,운행,"인천광역시 중구 제물량로 189, 4층 (항동6가)",22313,주식회사 삼호로지스틱스,166584.1974,440963.7186
국제물류주선업,운행,"인천광역시 중구 제물량로 189, 케이티항동지점 4층 (항동6가)",22313,주식회사 현진로지스틱스,166584.1974,440963.7186
국제물류주선업,운행,"인천광역시 중구 제물량로 189, 4층(항동6가)",22313,미추홀종합물류 주식회사,166584.1974,440963.7186
국제물류주선업,운행,"인천광역시 중구 홍예문로 7, 205동 2호 (중앙동3가,포트뷰오피스텔)",,㈜티엔에이치로지스틱스,166589.1911,441106.3072
국제물류주선업,운행,"인천광역시 중구 홍예문로 7, 포트뷰오피스텔 1202호 (중앙동3가)",22314,주식회사 달통종합물류,166589.1911,441106.3072
국제물류주선업,운행,"인천광역시 중구 홍예문로 7, 포트뷰오피스텔 207-2호 (중앙동3가)",22314,㈜파인해운항공,166589.1911,441106.3072
국제물류주선업,운행,"인천광역시 중구 홍예문로 7, 포트뷰오피스텔 201호(중앙동3가)",22314,(주)서경로직스,166589.1911,441106.3072
국제물류주선업,운행,"인천광역시 중구 홍예문로 7, 포트뷰오피스텔 11층 1101-8호 (중앙동3가)",22314,(주)천송물류,166589.1911,441106.3072
국제물류주선업,운행,"인천광역시 동구 화도진로 182, 1층(만석동)",22504,(주)태신해운항공,166615.6651,442644.3083
국제물류주선업,운행,"인천광역시 중구 인중로 190, 403호 (사동,대성빌딩)",22313,㈜대성종합물류,166627.8671,440866.4465
국제물류주선업,운행,"인천광역시 서구 보석로17번길 19, 1층 104호 (청라동)",22766,(주)카고스타,166641.7788,446567.1433
국제물류주선업,운행,"인천광역시 연수구 인천신항대로 866-5, 3층 우측호(송도동)",21992,엔에프로지스틱스(주),166650.1125,428060.0108
국제물류주선업,운행,인천광역시 중구 신포로 4 (사동),,대주중공업(주),166661.5563,440868.096
국제물류주선업,운행,"인천광역시 중구 신포로 4, 4층 (사동)",,동화개발(주),166661.5563,440868.096
국제물류주선업,운행,"인천광역시 중구 신포로 8, 경신빌딩 202호 (사동)",22313,주식회사 라온해운항공,166673.1164,440908.9526
국제물류주선업,운행,"인천광역시 중구 신포로 8, 908호 (사동,경신빌딩)",,(주)코리아신일로지스틱,166673.1164,440908.9526
국제물류주선업,운행,"인천광역시 중구 신포로 8, 509호 (사동,경신빌딩)",22313,(주)경원로지스틱스,166673.1164,440908.9526
국제물류주선업,운행,인천광역시 중구 인중로182번길 1 (사동),,일산해운물류(주),166675.4387,440828.1809
국제물류주선업,운행,"인천광역시 중구 축항대로296번길 183, 에스케이씨티에이(주) 2층 223호(신흥동3가)",22343,주식회사 후로지스틱,166691.2864,436724.0291
국제물류주선업,운행,"인천광역시 중구 홍예문로 25, 2층 (송학동2가)",,(주)탑로지스틱스,166707.037,441257.1952
국제물류주선업,운행,"인천광역시 중구 인중로 178, 304호 (사동,정우빌딩)",22313,(주)글로벌티엘에스,166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 인중로 178, 정우빌딩 (사동)",22313,(주)신원글로벌로직스,166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 인중로 178, 8층 807호 (사동,JL타워)",,(주)글로벌준이,166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 인중로 178, 정우빌딩 7층 711호 (사동)",22313,주식회사 우신해운항공,166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 인중로 178, 809호 (사동,정우빌딩)",,(주) 마린쉬핑,166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 인중로 178, 702호 (사동)",,(주)건종합물류,166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 인중로 178, 정우빌딩 710호(사동)",22313,디에스종합물류(주),166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 인중로 178, 정우빌딩 4층 403호 (사동)",22313,주식회사 탑글로벌해운항공,166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 인중로 178, 정우빌딩 3층 305호 (사동)",22313,(주)아리랑국제물류,166719.8824,440810.9562
국제물류주선업,운행,"인천광역시 중구 우현로9번길 62, 2층 (사동)",22313,(주)소망해운항공,166726.1975,440916.7505
국제물류주선업,운행,인천광역시 중구 서해대로271번길 3 (항동7가),22335,(주)베델로지스틱스,166732.3673,438939.1007
국제물류주선업,운행,인천광역시 서구 반월로 17-16 (오류동),22653,(주)로지스팩에이앤에스,166735.77,455085.1177
국제물류주선업,운행,"인천광역시 중구 인중로 176, 3층 301호 (사동)",22313,대우통운(주),166740.6646,440794.0832
국제물류주선업,운행,"인천광역시 중구 인중로 176, 2층 1호 (사동,나성빌딩)",,(주)케이이엘,166740.6646,440794.0832
국제물류주선업,운행,인천광역시 서구 북항로207번길 67(원창동),22856,(주)케이씨에이치트레이드,166741.6164,444301.9829
국제물류주선업,운행,인천광역시 중구 제물량로166번길 1-17 (신생동),,우련통운(주),166757.5002,440999.3481
국제물류주선업,운행,"인천광역시 서구 원당대로206번길 33, 진희네식당 2층(오류동)",22668,㈜현대로지스,166758.4729,453848.3659
국제물류주선업,운행,"인천광역시 중구 축항대로 274, 2층일부 (신흥동3가)",22339,주식회사 일진코리아,166759.1031,438518.2532
국제물류주선업,운행,"인천광역시 중구 서해대로180번길 32, 아트허브 4동 (신흥동3가)",22341,(주)우성로지스틱스,166764.585,437904.8812
국제물류주선업,운행,인천광역시 서구 파랑로116번안길 18 (원창동),22852,(주)에이치비솔루션,166778.8452,445679.7993
국제물류주선업,운행,인천광역시 연수구 인천신항대로 866-7(송도동),21992,에스아이앤엘(주),166782.6025,428060.0092
국제물류주선업,운행,"인천광역시 중구 우현로 3, 301호 (사동,범진빌딩)",,(주)세인로직스,166787.8818,440777.0348
국제물류주선업,운행,"인천광역시 중구 우현로 3, 205호 (사동)",22313,(주)씨엔에이치로지스틱,166787.8818,440777.0348
국제물류주선업,운행,인천광역시 중구 축항대로296번길 60-40 (신흥동3가),22339,브이케이글로벌㈜,166809.613,438049.3475
국제물류주선업,운행,인천광역시 중구 신포로39번길 4 (송학동3가),22315,(주)오티엘,166829.165,441220.7258
국제물류주선업,운행,"인천광역시 서구 북항로207번길 55, 1,2동 (원창동)",22856,(주)테일코리아,166833.4559,444422.1726
국제물류주선업,운행,인천광역시 중구 축항대로296번길 56-47 (신흥동3가),22339,(주)아이이오스,166835.9553,438073.8113
국제물류주선업,운행,인천광역시 서구 반월로 58 (오류동),22662,(주)엠케이항공해상운송,166842.9467,454779.3324
국제물류주선업,운행,"인천광역시 중구 서해대로94번길 98-1, 대한통운 3층 (신흥동3가)",22343,(주)라온티피엘,166843.4856,436604.1529
국제물류주선업,운행,"인천광역시 중구 서해대로94번길 98-1, 대한통운 3층 (신흥동3가)",22343,주식회사 에쓰아이마리타임코리아,166843.4856,436604.1529
국제물류주선업,운행,인천광역시 중구 축항대로296번길 56-45 (신흥동3가),22339,(유)화심글로벌로지스,166846.3582,438068.5941
국제물류주선업,운행,인천광역시 중구 축항대로296번길 56-42 (신흥동3가),22339,판월드로지스틱(주),166853.4325,438113.8395
국제물류주선업,운행,"인천광역시 서구 보석로18번안길 20, 101호 (청라동)",22766,(주)삼광로지스틱,166874.905,446702.47
국제물류주선업,운행,"인천광역시 서구 북항로193번길 14, 1동(원창동)",22856,(주)스킨앱스,166894.1308,444851.5988
국제물류주선업,운행,"인천광역시 중구 축항대로296번길 125, (주)국보아암물류센터 비동 1층 (신흥동3가)",22340,성진통상(주),166897.5637,437260.9723
국제물류주선업,운행,"인천광역시 중구 축항대로296번길 125, (주)국보아암물류센터 2층 (신흥동3가)",22340,㈜현재앤파트너스,166897.5637,437260.9723
국제물류주선업,운행,인천광역시 연수구 인천신항대로 816(송도동),21992,인천글로벌물류센터(주),166911.8962,427502.4227
국제물류주선업,운행,인천광역시 연수구 인천신항대로 866-9(송도동),21992,(주)디앤더블유로지스틱스,166947.9971,428060.6065
